"algor","algor_props_alpha","algor_props_beta","algor_props_clustercount","algor_props_distance","algor_props_hypersvaryonquery","algor_props_iterations","algor_props_kmeans_distance","algor_props_kmeans_iterations","algor_props_proposalstdev","algor_props_samplehypers","algor_props_usekmeans","burn_in","cat_groups","chain_count","clusters","command","cross_folds","dataset","dict_size","iters","job","max_word","min_freq","min_word","output_file","sample_lag","seed","start_time","stem","stop","overall","perplexity","run_time_mins"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","150","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-6.log","20","314159265","2013/03/07 11:33:38","True","True","1086.2547164182733","1086.2547164182733","323.83333333209157"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","175","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-7.log","20","314159265","2013/03/07 11:39:06","True","True","1050.542614485756","1050.542614485756","489.83333333209157"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","200","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-8.log","20","314159265","2013/03/07 11:39:21","True","True","1056.1755864156953","1056.1755864156953","261.76666666567326"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","250","topic","3","20newsclean","30000","4000","","","","","second-run-20news-ldagibbs-job-9.log","20","314159265","2013/03/07 11:39:07","True","True","1059.048485468085","1059.048485468085","471.30000000074506"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","2","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-0.log","20","314159265","2013/03/07 11:50:07","True","True","1866.0870712747408","1866.0870712747408","13.149999998509884"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","3","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-1.log","20","314159265","2013/03/07 11:56:40","True","True","1860.6303339996807","1860.6303339996807","19.183333333581686"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","25","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-10.log","20","314159265","2013/03/07 12:32:59","True","True","1838.212495465366","1838.212495465366","96.91666666418314"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","30","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-11.log","20","314159265","2013/03/07 12:33:02","True","True","1805.9710312953575","1805.9710312953575","106.91666666418314"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","35","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-12.log","20","314159265","2013/03/07 12:33:53","True","True","1784.6517362709978","1784.6517362709978","121.41666666790843"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","40","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-13.log","20","314159265","2013/03/07 12:33:53","True","True","1784.497270108759","1784.497270108759","133.58333333209157"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","50","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-14.log","20","314159265","2013/03/07 12:33:04","True","True","1773.5701654215839","1773.5701654215839","155.25"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","60","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-15.log","20","314159265","2013/03/07 12:31:38","True","True","1654.3924383074577","1654.3924383074577","144.23333333432674"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","4","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-2.log","20","314159265","2013/03/07 12:01:38","True","True","1910.9420594032222","1910.9420594032222","18.900000002235174"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","5","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-3.log","20","314159265","2013/03/07 12:03:37","True","True","1922.358009622531","1922.358009622531","21.366666667163372"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","6","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-4.log","20","314159265","2013/03/07 12:07:37","True","True","1899.6331964493534","1899.6331964493534","23.716666664928198"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","8","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-5.log","20","314159265","2013/03/07 12:20:38","True","True","1900.1344066605664","1900.1344066605664","28.883333332836628"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","10","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-6.log","20","314159265","2013/03/07 12:25:07","True","True","1925.0900497019838","1925.0900497019838","33.41666666790843"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","12","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-7.log","20","314159265","2013/03/07 12:26:49","True","True","1894.6163185650898","1894.6163185650898","23.75"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","15","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-8.log","20","314159265","2013/03/07 12:31:31","True","True","1870.933853675666","1870.933853675666","56.516666669398546"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","motorcycles=800,religion=800,ms-windows=800,baseball=800","1","20","topic","3","20newsclean","30000","4000","","","","","second-run-20news-momgibbs-job-9.log","20","314159265","2013/03/07 12:30:50","True","True","1832.5132034151811","1832.5132034151811","72.51666666939855"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","2","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-0.log","","314159265","2013/03/07 14:26:01","True","True","2002.7149281509314","2002.7149281509314","3.316666666418314"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","3","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-1.log","","314159265","2013/03/07 14:29:32","True","True","1933.034670555462","1933.034670555462","5.383333332836628"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","25","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-10.log","","314159265","2013/03/07 15:00:34","True","True","2009.2195056079945","2009.2195056079945","67.05000000074506"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","30","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-11.log","","314159265","2013/03/07 15:03:01","True","True","1939.507024350592","1939.507024350592","80.30000000074506"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","35","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-12.log","","314159265","2013/03/07 15:04:02","True","True","1956.480794034925","1956.480794034925","57.53333333134651"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","40","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-13.log","","314159265","2013/03/07 15:04:02","True","True","1976.8431509638233","1976.8431509638233","114.4666666649282"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","50","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-14.log","","314159265","2013/03/07 15:06:02","True","True","1940.7898558252602","1940.7898558252602","87.6833333298564"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","60","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-15.log","","314159265","2013/03/07 15:06:33","True","True","1895.5127434282115","1895.5127434282115","178.9666666649282"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","4","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-2.log","","314159265","2013/03/07 14:35:31","True","True","1983.7839578017786","1983.7839578017786","7.550000000745058"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","5","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-3.log","","314159265","2013/03/07 14:35:31","True","True","1921.78666777564","1921.78666777564","10.050000000745058"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","6","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-4.log","","314159265","2013/03/07 14:43:32","True","True","1948.6690514848315","1948.6690514848315","12.316666666418314"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","8","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-5.log","","314159265","2013/03/07 14:46:02","True","True","1811.3862073611576","1811.3862073611576","17.549999997019768"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","10","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-6.log","","314159265","2013/03/07 14:52:23","True","True","1858.2179742678286","1858.2179742678286","15.983333334326744"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","12","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-7.log","","314159265","2013/03/07 14:55:01","True","True","1815.373915022799","1815.373915022799","28.216666668653488"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","15","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-8.log","","314159265","2013/03/07 14:56:02","True","True","1914.3111808287626","1914.3111808287626","36.75"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","motorcycles=800,religion=800,ms-windows=800,baseball=800","","20","topic","3","20newsclean","30000","400","","","","","second-run-20news-momvb-job-9.log","","314159265","2013/03/07 14:56:02","True","True","1905.3200788300014","1905.3200788300014","50.91666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","2","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-0.log","","314159265","2013/03/07 09:45:33","True","True","1827.545656988025","1827.545656988025","39.33333333209157"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","3","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-1.log","","314159265","2013/03/07 09:45:33","True","True","1731.6686666213532","1731.6686666213532","55.28333333134651"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","25","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-10.log","","314159265","2013/03/07 09:45:34","True","True","1527.6131487974658","1527.6131487974658","466.23333333432674"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","30","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-11.log","","314159265","2013/03/07 09:45:34","True","True","1537.333619998323","1537.333619998323","577.7166666686535"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","35","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-12.log","","314159265","2013/03/07 09:45:34","True","True","1506.339717893055","1506.339717893055","695.7333333343267"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","40","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-13.log","","314159265","2013/03/07 09:45:34","True","True","1477.698506796683","1477.698506796683","811.25"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","4","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-2.log","","314159265","2013/03/07 09:45:33","True","True","1744.4649566921116","1744.4649566921116","70.58333333209157"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","5","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-3.log","","314159265","2013/03/07 09:45:33","True","True","1717.9916791228661","1717.9916791228661","87.16666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","6","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-4.log","","314159265","2013/03/07 09:45:33","True","True","1689.1037987509126","1689.1037987509126","104.36666666716337"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","8","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-5.log","","314159265","2013/03/07 09:45:33","True","True","1685.7039306091956","1685.7039306091956","141.69999999925494"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","10","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-6.log","","314159265","2013/03/07 09:45:33","True","True","1625.3604572296354","1625.3604572296354","176.01666666567326"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","12","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-7.log","","314159265","2013/03/07 09:45:34","True","True","1602.169180877522","1602.169180877522","209.75"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","15","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-8.log","","314159265","2013/03/07 09:45:34","True","True","1581.929016645156","1581.929016645156","265.1000000014901"
"LdaCvb","0.1","0.01","","","","","","","","","","","=1740","","20","topic","3","nips","50000","400","","","","","second-run-nips-ldacvb-job-9.log","","314159265","2013/03/07 09:45:34","True","True","1551.1040012773392","1551.1040012773392","374.26666666567326"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","60","topic","3","nips","50000","4000","","","","","second-run-nips-ldagibbs-job-0.log","20","314159265","2013/03/07 12:33:04","True","True","1372.0378964908136","1372.0378964908136","1011.6000000014901"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","70","topic","3","nips","50000","4000","","","","","second-run-nips-ldagibbs-job-1.log","20","314159265","2013/03/07 12:37:10","True","True","1371.2454593638129","1371.2454593638129","545.3666666671634"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","80","topic","3","nips","50000","4000","","","","","second-run-nips-ldagibbs-job-2.log","20","314159265","2013/03/07 12:38:37","True","True","1336.9623412241117","1336.9623412241117","893.8999999985099"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","90","topic","3","nips","50000","4000","","","","","second-run-nips-ldagibbs-job-3.log","20","314159265","2013/03/07 12:42:08","True","True","1337.1431004264102","1337.1431004264102","1068.6333333328366"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","100","topic","3","nips","50000","4000","","","","","second-run-nips-ldagibbs-job-4.log","20","314159265","2013/03/07 12:47:38","True","True","1298.7406124371337","1298.7406124371337","1183.8166666664183"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","80","topic","3","nips","50000","4000","","","","","second-run-nips-momgibbs-job-0.log","20","314159265","2013/03/07 12:59:09","True","True","1864.0613778414238","1864.0613778414238","669.0833333358169"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","90","topic","3","nips","50000","4000","","","","","second-run-nips-momgibbs-job-1.log","20","314159265","2013/03/07 12:59:10","True","True","1837.130573572218","1837.130573572218","636.1166666671634"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","100","topic","3","nips","50000","4000","","","","","second-run-nips-momgibbs-job-2.log","20","314159265","2013/03/07 13:15:38","True","True","1825.6645475889893","1825.6645475889893","828.1333333328366"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=1740","1","125","topic","3","nips","50000","4000","","","","","second-run-nips-momgibbs-job-3.log","20","314159265","2013/03/07 13:25:35","True","True","1844.9027158010917","1844.9027158010917","526.1333333328366"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","100","topic","3","nips","50000","200","","","","","second-run-nips-momvb-job-0.log","","314159265","2013/03/07 15:09:34","True","True","1847.4982413960013","1847.4982413960013","245.5"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=1740","","125","topic","3","nips","50000","200","","","","","second-run-nips-momvb-job-1.log","","314159265","2013/03/07 15:12:02","True","True","1795.5098760376522","1795.5098760376522","710.9499999992549"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","2","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-0.log","","314159265","2013/03/07 09:45:37","True","True","1335.8534477140847","1335.8534477140847","14.899999998509884"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","3","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-1.log","","314159265","2013/03/07 09:45:35","True","True","1209.9814171759845","1209.9814171759845","16.116666667163372"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","25","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-10.log","","314159265","2013/03/07 09:46:31","True","True","910.690758360628","910.690758360628","180.5666666664183"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","30","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-11.log","","314159265","2013/03/07 09:46:32","True","True","882.4135223705924","882.4135223705924","112.34999999776483"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","35","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-12.log","","314159265","2013/03/07 09:46:32","True","True","897.146837160511","897.146837160511","173.9333333298564"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","40","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-13.log","","314159265","2013/03/07 09:46:32","True","True","858.6415510984414","858.6415510984414","206.13333333283663"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","50","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-14.log","","314159265","2013/03/07 09:46:33","True","True","839.6147192949411","839.6147192949411","386.7166666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","60","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-15.log","","314159265","2013/03/07 09:46:34","True","True","837.8646410570049","837.8646410570049","391.2166666686535"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","70","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-16.log","","314159265","2013/03/07 09:46:33","True","True","843.1768032751295","843.1768032751295","559.4499999992549"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","80","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-17.log","","314159265","2013/03/07 09:46:33","True","True","814.4262533757712","814.4262533757712","695.3166666664183"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","90","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-18.log","","314159265","2013/03/07 09:46:32","True","True","812.5743584426309","812.5743584426309","829.7999999970198"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","100","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-19.log","","314159265","2013/03/07 09:46:34","True","True","819.1137307674534","819.1137307674534","738.4666666686535"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","4","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-2.log","","314159265","2013/03/07 09:45:37","True","True","1143.3859004505775","1143.3859004505775","25.016666665673256"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","5","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-3.log","","314159265","2013/03/07 09:46:05","True","True","1101.4885836601754","1101.4885836601754","27.683333333581686"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","6","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-4.log","","314159265","2013/03/07 09:46:01","True","True","1045.1882575923796","1045.1882575923796","39.100000001490116"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","8","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-5.log","","314159265","2013/03/07 09:46:01","True","True","1053.7694679353838","1053.7694679353838","54.566666666418314"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","10","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-6.log","","314159265","2013/03/07 09:46:03","True","True","1005.9861206923605","1005.9861206923605","59.05000000074506"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","12","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-7.log","","314159265","2013/03/07 09:46:05","True","True","975.2661525372404","975.2661525372404","64.55000000074506"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","15","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-8.log","","314159265","2013/03/07 09:46:32","True","True","967.5636428315274","967.5636428315274","120.2166666649282"
"LdaCvb","0.1","0.01","","","","","","","","","","","=10788","","20","topic","3","reuters","30000","400","","","","","second-run-reuters-ldacvb-job-9.log","","314159265","2013/03/07 09:46:31","True","True","965.9816497792768","965.9816497792768","134.55000000074506"
"LdaColGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","250","topic","3","reuters","30000","4000","","","","","second-run-reuters-ldagibbs-job-0.log","20","314159265","2013/03/07 14:07:31","True","True","674.2859036091857","674.2859036091857","1043.6833333335817"
"MultinomialMixtureGibbs","0.1","0.01","","","","","","","","","","1000","=10788","1","175","topic","3","reuters","30000","4000","","","","","second-run-reuters-momgibbs-job-0.log","20","314159265","2013/03/07 14:18:31","True","True","1342.4753725788512","1342.4753725788512","1052.8166666664183"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","12","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-0.log","","314159265","2013/03/07 15:18:40","True","True","1421.8391041700952","1421.8391041700952","15.91666666418314"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","35","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-1.log","","314159265","2013/03/07 15:19:02","True","True","1515.4559988461374","1515.4559988461374","88.81666666641831"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","150","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-2.log","","314159265","2013/03/07 15:19:04","True","True","1425.084564590859","1425.084564590859","604.6999999992549"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","175","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-3.log","","314159265","2013/03/07 15:19:04","True","True","1420.7534114345854","1420.7534114345854","536.75"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","200","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-4.log","","314159265","2013/03/07 15:23:44","True","True","1456.0516343916756","1456.0516343916756","800.1833333335817"
"MultinomialMixtureCvb","1.1","1.01","","","","","","","","","","","=10788","","250","topic","3","reuters","30000","200","","","","","second-run-reuters-momvb-job-5.log","","314159265","2013/03/07 15:23:43","True","True","1415.6564695080733","1415.6564695080733","870.0333333350718"
